ID,Age,AgeCategory,Education,MaritalStatus,Income,IncomeCategory,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,TotalSpending,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp6,AcceptedCampaign,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,TotalTransactions
2730,70,Elderly/Lansia (60+),Bachelor/Diploma,Single,80317.0,>70K,0,0,64,536,11,387,149,91,57,1231,0,0,0,0,0,0,No,1,3,4,10,18
2795,67,Elderly/Lansia (60+),Master,Single with Child,30523.0,<50K,2,1,0,5,0,3,0,0,5,13,0,0,0,0,0,0,No,1,1,0,2,4
9260,80,Elderly/Lansia (60+),PhD,Married,70356.0,>70K,0,0,20,1349,16,249,43,16,33,1706,0,0,0,0,0,0,No,2,10,6,9,27
8182,41,Adult/Dewasa (29-44),Bachelor/Diploma,Married,23228.0,<50K,1,0,91,53,3,49,7,4,5,121,0,0,0,0,0,0,No,4,3,0,4,11
10095,50,Middle-age/Paruh baya (45-59),PhD,Divorced,74165.0,>70K,0,0,9,1001,12,240,16,12,12,1293,0,0,0,0,0,0,No,1,5,4,10,20
8475,52,Middle-age/Paruh baya (45-59),PhD,Married,157243.0,>70K,0,1,98,20,2,1582,1,2,1,1608,0,0,0,0,0,0,No,15,0,22,0,37
4370,59,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,43482.0,<50K,2,1,83,18,1,32,6,3,28,88,0,0,0,0,0,0,No,3,2,0,4,9
10573,72,Elderly/Lansia (60+),Bachelor/Diploma,Divorced,62551.0,50K-70K,0,0,27,125,16,98,134,21,27,421,0,0,1,0,0,0,Yes,1,6,7,4,18
3712,66,Elderly/Lansia (60+),Bachelor/Diploma,Divorced,52332.0,50K-70K,0,0,63,212,5,33,7,0,2,259,0,0,0,1,0,0,Yes,1,3,2,6,12
6637,37,Adult/Dewasa (29-44),Bachelor/Diploma,Single,66951.0,50K-70K,0,0,46,277,162,305,173,76,124,1117,0,0,0,0,0,0,No,1,3,4,7,15
3152,68,Elderly/Lansia (60+),Bachelor/Diploma,Together,26091.0,<50K,1,1,84,15,10,19,8,17,20,89,0,0,0,0,0,0,No,3,2,1,3,9
5610,60,Elderly/Lansia (60+),Bachelor/Diploma,Together,33456.0,<50K,1,1,58,7,3,10,8,1,7,36,0,0,0,0,0,0,No,2,1,0,3,6
6460,43,Adult/Dewasa (29-44),Bachelor/Diploma,Married,28718.0,<50K,1,0,78,12,4,6,11,8,16,57,0,0,0,0,0,0,No,2,2,0,3,7
1349,55,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,50447.0,50K-70K,2,0,4,85,7,24,2,3,27,148,0,0,0,0,0,0,No,1,3,1,3,8
1880,66,Elderly/Lansia (60+),PhD,Together,53537.0,50K-70K,1,1,17,81,0,6,0,0,6,93,0,0,0,0,0,0,No,2,2,1,3,8
641,58,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Single with Child,52074.0,50K-70K,0,1,77,59,0,12,0,0,48,119,0,0,1,0,0,0,Yes,1,2,2,2,7
8717,50,Middle-age/Paruh baya (45-59),PhD,Married,80427.0,>70K,0,1,56,1149,71,449,69,71,26,1835,0,0,0,0,0,0,No,1,11,8,8,28
10314,77,Elderly/Lansia (60+),PhD,Married,83837.0,>70K,0,0,79,847,66,119,86,89,111,1318,1,0,0,1,0,1,Yes,1,9,10,5,25
10854,55,Middle-age/Paruh baya (45-59),PhD,Married,38853.0,<50K,1,1,90,29,0,14,0,0,2,45,0,0,0,0,0,0,No,2,2,0,3,7
10492,66,Elderly/Lansia (60+),Bachelor/Diploma,Together,38285.0,<50K,2,1,96,2,0,5,2,0,1,10,0,0,0,0,0,0,No,1,0,0,3,4
6935,74,Elderly/Lansia (60+),Master,Married,78497.0,>70K,0,0,44,207,26,447,75,0,223,978,1,0,0,0,0,0,Yes,1,5,7,12,25
7698,49,Middle-age/Paruh baya (45-59),PhD,Married,51650.0,50K-70K,0,1,81,152,3,22,2,5,7,191,0,0,0,0,0,0,No,1,4,1,4,10
3559,37,Adult/Dewasa (29-44),Master,Married,16248.0,<50K,1,0,77,12,11,10,3,12,9,57,0,0,0,0,0,0,No,3,2,1,3,9
10562,79,Elderly/Lansia (60+),Master,Married,66835.0,50K-70K,0,0,21,620,26,195,34,17,141,1033,0,0,0,0,0,0,No,1,6,4,13,24
10796,41,Adult/Dewasa (29-44),Master,Married,30477.0,<50K,1,0,16,47,1,6,0,0,12,66,0,0,0,0,0,0,No,1,1,1,3,6
2563,64,Elderly/Lansia (60+),HighSchool,Married,28249.0,<50K,0,0,80,1,9,7,2,14,10,43,0,0,0,0,0,0,No,1,2,0,3,6
3518,42,Adult/Dewasa (29-44),Bachelor/Diploma,Married,25271.0,<50K,1,0,45,10,1,18,10,4,7,50,0,0,0,0,0,0,No,1,1,1,2,5
5823,55,Middle-age/Paruh baya (45-59),PhD,Single with Child,32303.0,<50K,0,1,63,35,0,2,0,0,2,39,0,0,0,0,0,0,No,2,1,0,4,7
3934,59,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,61286.0,50K-70K,0,1,34,356,0,107,19,9,117,608,0,0,0,0,0,0,No,2,7,1,8,18
6982,49,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,74068.0,>70K,0,0,14,783,30,537,140,76,15,1581,0,0,0,0,0,0,No,1,4,10,9,24
6431,61,Elderly/Lansia (60+),PhD,Married,45759.0,<50K,1,1,13,42,1,18,3,0,4,68,0,0,0,0,0,0,No,2,2,0,3,7
9733,47,Middle-age/Paruh baya (45-59),HighSchool,Together,24882.0,<50K,1,0,52,1,4,10,29,0,36,80,0,0,1,0,0,0,Yes,1,1,1,2,5
5602,36,Adult/Dewasa (29-44),PhD,Together,66973.0,50K-70K,0,0,98,466,22,432,147,113,102,1282,0,0,0,0,0,0,No,1,8,7,12,28
1324,37,Adult/Dewasa (29-44),Bachelor/Diploma,Married,38872.0,<50K,1,0,93,23,3,21,3,19,22,91,0,0,0,0,0,0,No,2,3,0,3,8
326,52,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,51148.0,50K-70K,1,1,38,235,6,45,8,9,12,315,0,0,0,0,0,0,No,4,5,1,6,16
7224,48,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,31353.0,<50K,1,1,24,10,0,10,3,1,7,31,0,0,0,0,0,0,No,2,1,1,2,6
6999,45,Middle-age/Paruh baya (45-59),Master,Married,69661.0,50K-70K,0,0,80,656,16,106,32,16,8,834,0,0,0,0,0,0,No,1,7,3,12,23
9938,71,Elderly/Lansia (60+),Bachelor/Diploma,Married,80067.0,>70K,0,0,82,519,17,813,27,173,51,1600,0,0,0,0,1,0,Yes,1,4,6,6,17
6422,71,Elderly/Lansia (60+),Bachelor/Diploma,Married,86718.0,>70K,0,0,20,344,189,482,50,33,172,1270,0,0,0,0,0,0,No,1,5,6,5,17
3182,52,Middle-age/Paruh baya (45-59),PhD,Single with Child,46854.0,<50K,1,1,81,96,1,79,7,1,79,263,0,0,1,0,0,1,Yes,6,5,1,3,15
7300,73,Elderly/Lansia (60+),Bachelor/Diploma,Divorced,69142.0,50K-70K,0,1,50,448,4,34,6,4,39,535,0,0,0,1,0,0,Yes,3,8,1,7,19
10424,57,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Single,75922.0,>70K,0,0,60,265,138,553,224,23,92,1295,0,0,0,0,0,0,No,1,4,4,9,18
8727,47,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Divorced,63693.0,50K-70K,0,1,63,587,43,337,42,87,54,1150,0,0,0,0,0,0,No,3,11,6,9,29
2798,48,Middle-age/Paruh baya (45-59),PhD,Together,102160.0,>70K,0,0,54,763,29,138,76,176,58,1240,1,0,0,1,1,1,Yes,0,7,9,10,26
1030,60,Elderly/Lansia (60+),PhD,Single with Child,40637.0,<50K,1,1,72,22,0,13,0,0,3,38,0,0,0,0,0,0,No,2,1,0,3,6
624,41,Adult/Dewasa (29-44),Master,Single,18890.0,<50K,0,0,5,6,4,1,7,2,15,35,0,0,1,0,0,1,Yes,1,0,1,2,4
5176,37,Adult/Dewasa (29-44),Bachelor/Diploma,Together,29604.0,<50K,1,0,88,7,6,13,7,6,14,53,0,0,1,0,0,0,Yes,1,1,0,3,5
5552,62,Elderly/Lansia (60+),Master,Divorced,48721.0,<50K,1,1,50,81,18,113,47,13,21,293,0,0,0,0,0,0,No,6,4,2,5,17
868,59,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,44794.0,<50K,0,1,99,54,0,7,0,0,4,65,0,0,0,0,0,0,No,1,2,0,3,6
380,71,Elderly/Lansia (60+),Bachelor/Diploma,Divorced,64497.0,50K-70K,0,1,17,1170,48,320,42,32,192,1804,0,0,1,0,0,1,Yes,5,11,4,9,29
2677,69,Elderly/Lansia (60+),Bachelor/Diploma,Together,46097.0,<50K,0,1,11,72,24,68,65,4,8,241,0,0,0,0,0,0,No,5,3,1,6,15
6521,71,Elderly/Lansia (60+),Bachelor/Diploma,Together,77972.0,>70K,0,0,18,613,22,319,33,102,12,1101,0,0,0,0,0,0,No,1,4,6,9,20
6927,57,Middle-age/Paruh baya (45-59),PhD,Married,44377.0,<50K,1,1,70,224,0,30,0,0,10,264,0,0,0,0,0,0,No,8,5,1,5,19
2877,51,Middle-age/Paruh baya (45-59),Master,Together,46014.0,<50K,1,1,21,410,0,59,19,9,44,541,0,0,0,0,0,0,No,10,7,1,8,26
0,40,Adult/Dewasa (29-44),Bachelor/Diploma,Married,70951.0,>70K,0,0,66,239,10,554,254,87,54,1198,0,0,0,0,0,0,No,1,3,4,9,17
1584,48,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,41443.0,<50K,1,0,79,171,7,171,25,19,89,482,0,0,0,0,0,0,No,6,8,1,5,20
7264,47,Middle-age/Paruh baya (45-59),Master,Single with Child,52195.0,50K-70K,2,1,2,12,0,4,0,0,1,17,0,0,0,0,0,0,No,1,1,0,2,4
6274,77,Elderly/Lansia (60+),Master,Married,83790.0,>70K,0,0,81,1076,16,417,42,48,16,1615,0,0,0,1,1,0,Yes,1,8,10,6,25
1377,71,Elderly/Lansia (60+),Master,Widow,44551.0,<50K,0,1,24,182,4,33,0,0,66,285,0,0,0,0,0,0,No,2,4,1,5,12
454,45,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,69508.0,50K-70K,1,0,48,824,32,162,42,32,43,1135,0,0,0,0,0,0,No,2,11,4,11,28
1755,37,Adult/Dewasa (29-44),Master,Together,45204.0,<50K,1,0,93,30,11,25,29,1,18,114,0,0,0,0,0,0,No,1,1,1,4,7
2075,56,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,72460.0,>70K,0,0,56,377,10,540,80,30,10,1047,0,0,0,0,0,0,No,1,3,5,7,16
4785,55,Middle-age/Paruh baya (45-59),PhD,Together,77622.0,>70K,0,2,3,520,7,154,19,0,14,714,0,0,0,0,0,0,No,2,6,3,11,22
9076,45,Middle-age/Paruh baya (45-59),PhD,Married,30732.0,<50K,1,0,44,155,1,25,0,1,3,185,0,0,0,0,0,0,No,4,4,1,4,13
7079,63,Elderly/Lansia (60+),Bachelor/Diploma,Divorced,63887.0,50K-70K,0,1,38,897,23,207,15,11,92,1245,0,0,0,0,0,0,No,5,9,6,12,32
4653,47,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,42011.0,<50K,1,0,46,131,0,16,2,1,39,189,0,0,0,0,0,0,No,4,3,1,4,12
7375,49,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,51369.0,50K-70K,0,1,84,297,7,79,0,11,182,576,0,0,0,0,0,0,No,2,8,2,4,16
709,73,Elderly/Lansia (60+),Bachelor/Diploma,Divorced,51537.0,50K-70K,0,1,27,787,20,204,0,0,92,1103,0,0,0,0,0,0,No,3,2,2,11,18
460,53,Middle-age/Paruh baya (45-59),PhD,Married,79930.0,>70K,0,0,72,792,86,740,67,51,17,1753,0,0,0,0,0,0,No,1,3,5,8,17
3726,39,Adult/Dewasa (29-44),PhD,Together,34320.0,<50K,1,0,66,4,1,9,3,0,0,17,0,0,0,0,0,0,No,1,1,0,2,4
6798,59,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Single with Child,37070.0,<50K,1,1,30,231,7,137,4,15,39,433,0,0,0,0,0,1,Yes,9,5,1,8,23
5341,63,Elderly/Lansia (60+),Master,Divorced,81975.0,>70K,0,1,2,983,76,184,180,138,27,1588,0,0,0,0,1,0,Yes,1,6,3,4,14
1606,54,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,38590.0,<50K,1,0,65,3,1,8,4,3,3,22,0,0,0,0,0,0,No,1,1,0,2,4
9617,74,Elderly/Lansia (60+),Bachelor/Diploma,Single,15033.0,<50K,0,0,37,0,4,5,6,0,4,19,0,0,0,0,0,0,No,1,1,0,3,5
3233,60,Elderly/Lansia (60+),PhD,Married,62745.0,50K-70K,0,1,89,562,21,464,28,10,32,1117,0,0,0,0,0,0,No,3,7,8,11,29
89,50,Middle-age/Paruh baya (45-59),Master,Married,22212.0,<50K,1,0,49,5,9,20,6,8,21,69,0,0,0,0,0,0,No,2,2,0,4,8
2936,43,Adult/Dewasa (29-44),Master,Together,23661.0,<50K,1,0,46,18,0,4,0,0,1,23,0,0,0,0,0,0,No,1,1,0,3,5
9449,67,Elderly/Lansia (60+),PhD,Single with Child,79761.0,>70K,0,1,32,415,5,124,15,35,11,605,0,0,0,0,0,0,No,1,5,2,11,19
7297,52,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Single with Child,7500.0,<50K,1,0,54,5,3,10,12,7,20,57,0,0,0,0,0,0,No,4,3,1,3,11
313,57,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Widow,73455.0,>70K,0,0,98,901,61,757,186,163,20,2088,0,0,0,1,0,0,Yes,1,6,5,10,22
9940,67,Elderly/Lansia (60+),Bachelor/Diploma,Together,64961.0,50K-70K,0,1,97,382,114,276,75,124,38,1009,0,0,0,0,0,0,No,2,6,4,4,16
10735,54,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Single with Child,22804.0,<50K,1,0,75,14,1,7,2,1,1,26,0,0,0,0,0,0,No,1,2,0,2,5
9529,35,Adult/Dewasa (29-44),Bachelor/Diploma,Married,73687.0,>70K,0,0,8,559,153,503,218,13,181,1627,1,0,0,0,0,1,Yes,1,3,9,9,22
6439,67,Elderly/Lansia (60+),Bachelor/Diploma,Married,61074.0,50K-70K,0,1,37,789,0,133,0,28,152,1102,0,0,0,0,0,0,No,7,11,5,8,31
7411,61,Elderly/Lansia (60+),PhD,Married,31686.0,<50K,1,1,31,11,0,5,0,0,1,17,0,0,0,0,0,0,No,2,1,0,3,6
2176,53,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,80134.0,>70K,1,0,40,1218,16,272,104,0,80,1690,1,0,0,1,1,1,Yes,2,5,3,6,16
9265,72,Elderly/Lansia (60+),Bachelor/Diploma,Married,75027.0,>70K,0,1,74,925,64,179,133,12,77,1390,0,0,0,0,0,0,No,2,9,4,6,21
8867,37,Adult/Dewasa (29-44),PhD,Married,67546.0,50K-70K,0,0,90,864,134,768,150,38,172,2126,0,0,0,0,0,0,No,1,4,10,5,20
8932,56,Middle-age/Paruh baya (45-59),Master,Together,65176.0,50K-70K,0,1,57,960,28,183,220,70,70,1531,0,0,0,0,0,0,No,4,9,6,6,25
10236,50,Middle-age/Paruh baya (45-59),Master,Single with Child,31160.0,<50K,1,0,59,16,3,25,6,1,13,64,0,0,0,0,0,0,No,2,2,0,3,7
6340,40,Adult/Dewasa (29-44),Bachelor/Diploma,Single with Child,29938.0,<50K,1,0,52,3,3,7,0,2,11,26,0,0,0,0,0,0,No,2,1,0,3,6
10089,51,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Divorced,102692.0,>70K,0,0,5,168,148,444,32,172,148,1112,1,1,0,1,1,1,Yes,1,6,9,13,29
2227,67,Elderly/Lansia (60+),Master,Together,26490.0,<50K,0,0,92,45,47,52,21,20,25,210,0,0,0,0,0,0,No,2,3,1,5,11
10992,58,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,75702.0,>70K,1,1,77,650,28,353,45,42,30,1148,0,0,0,0,0,0,No,5,4,6,11,26
5304,51,Middle-age/Paruh baya (45-59),PhD,Single with Child,30899.0,<50K,1,0,35,24,0,8,0,0,1,33,0,0,0,0,0,0,No,2,1,0,3,6
309,64,Elderly/Lansia (60+),PhD,Together,63342.0,50K-70K,0,1,48,918,21,118,13,10,21,1101,0,0,0,1,0,0,Yes,3,8,3,5,19
3406,61,Elderly/Lansia (60+),Bachelor/Diploma,Single with Child,45989.0,<50K,0,1,97,138,33,87,28,24,12,322,0,0,0,0,0,0,No,4,3,2,7,16
2661,61,Elderly/Lansia (60+),Bachelor/Diploma,Single with Child,18701.0,<50K,1,1,95,12,4,2,10,6,10,44,0,0,0,0,0,0,No,4,2,0,4,10
3153,68,Elderly/Lansia (60+),PhD,Single with Child,40737.0,<50K,2,1,24,11,0,4,0,0,2,17,0,0,0,0,0,0,No,1,1,0,2,4
10264,46,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Divorced,15287.0,<50K,1,0,60,1,2,8,4,3,13,31,0,0,1,0,0,1,Yes,2,1,1,2,6
1184,57,Middle-age/Paruh baya (45-59),PhD,Divorced,69674.0,50K-70K,0,2,46,554,41,215,11,0,24,845,0,0,0,0,0,0,No,3,10,2,10,25
4200,55,Middle-age/Paruh baya (45-59),Master,Married,44159.0,<50K,1,0,85,167,2,62,24,13,7,275,0,0,0,0,0,0,No,4,4,1,6,15
9396,47,Middle-age/Paruh baya (45-59),PhD,Married,37717.0,<50K,1,0,31,9,0,6,4,1,5,25,0,0,0,0,0,0,No,1,1,0,2,4
2387,73,Elderly/Lansia (60+),Master,Together,43776.0,<50K,1,1,9,177,2,71,3,2,20,275,0,0,0,0,0,1,Yes,6,5,2,4,17
6690,59,Middle-age/Paruh baya (45-59),Master,Married,38179.0,<50K,1,1,30,38,4,22,4,2,20,90,0,0,0,0,0,0,No,4,3,1,3,11
1225,62,Elderly/Lansia (60+),Bachelor/Diploma,Married,80124.0,>70K,0,0,47,483,84,398,205,84,241,1495,0,0,1,0,0,0,Yes,1,3,7,8,19
9703,55,Middle-age/Paruh baya (45-59),PhD,Married,38097.0,<50K,1,1,70,77,2,35,0,1,69,184,0,0,1,0,0,1,Yes,4,3,2,2,11
291,55,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,72940.0,>70K,0,0,13,182,74,298,162,149,116,981,0,0,0,0,0,0,No,1,3,3,6,13
4557,55,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,22070.0,<50K,1,0,11,10,7,19,8,2,21,67,0,0,0,0,0,0,No,2,2,2,2,8
2379,72,Elderly/Lansia (60+),Bachelor/Diploma,Single,69267.0,50K-70K,0,0,31,778,44,499,95,73,146,1635,0,0,0,0,0,1,Yes,2,3,4,5,14
5726,42,Adult/Dewasa (29-44),Master,Single with Child,31788.0,<50K,1,0,15,16,7,23,0,8,6,60,0,0,0,0,0,0,No,3,3,0,4,10
3066,50,Middle-age/Paruh baya (45-59),PhD,Together,61905.0,50K-70K,0,1,2,167,0,43,6,2,13,231,0,0,0,0,0,0,No,2,4,2,4,12
6336,65,Elderly/Lansia (60+),Bachelor/Diploma,Married,29315.0,<50K,1,1,55,13,2,14,8,7,4,48,0,0,0,0,0,0,No,4,2,0,4,10
10967,62,Elderly/Lansia (60+),Bachelor/Diploma,Divorced,33378.0,<50K,1,1,38,33,6,40,3,7,10,99,0,0,0,0,0,0,No,3,2,0,4,9
2304,62,Elderly/Lansia (60+),PhD,Together,66313.0,50K-70K,0,1,86,625,7,99,10,22,7,770,0,0,0,0,0,0,No,2,6,3,12,23
3445,69,Elderly/Lansia (60+),Bachelor/Diploma,Single,60714.0,50K-70K,0,0,56,216,162,224,101,92,162,957,0,0,0,0,0,1,Yes,2,7,4,10,23
7828,44,Adult/Dewasa (29-44),Master,Together,77882.0,>70K,0,0,29,68,129,396,188,22,15,818,0,0,0,0,0,0,No,1,3,3,5,12
3762,39,Adult/Dewasa (29-44),PhD,Single,69867.0,50K-70K,0,0,30,196,0,512,33,130,54,925,1,0,0,0,0,1,Yes,1,3,5,8,17
4391,57,Middle-age/Paruh baya (45-59),Master,Divorced,63841.0,50K-70K,0,1,64,635,15,100,20,7,131,908,0,0,0,0,0,0,No,1,9,3,9,22
4669,44,Adult/Dewasa (29-44),HighSchool,Married,24480.0,<50K,1,0,46,4,19,9,28,25,17,102,0,0,0,0,0,0,No,3,3,0,4,10
10144,49,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,51369.0,50K-70K,0,1,84,297,7,79,0,11,182,576,0,0,0,0,0,0,No,2,8,2,4,16
8652,79,Elderly/Lansia (60+),Bachelor/Diploma,Together,37760.0,<50K,0,0,20,84,5,38,150,12,28,317,0,0,0,0,0,0,No,2,4,1,6,13
1672,51,Middle-age/Paruh baya (45-59),PhD,Together,65640.0,50K-70K,0,1,74,204,7,149,20,15,66,461,0,0,0,0,0,0,No,1,5,1,8,15
8962,50,Middle-age/Paruh baya (45-59),Master,Married,44319.0,<50K,1,1,18,26,0,8,0,0,3,37,0,0,0,0,0,0,No,2,2,0,3,7
9974,51,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,30631.0,<50K,1,0,75,15,6,20,4,5,20,70,0,0,0,0,0,0,No,1,3,1,2,7
10983,73,Elderly/Lansia (60+),Bachelor/Diploma,Together,75278.0,>70K,0,0,17,304,98,230,150,74,74,930,0,0,0,0,0,0,No,1,6,3,13,23
8148,69,Elderly/Lansia (60+),Master,Together,50898.0,50K-70K,1,1,88,285,28,242,55,114,135,859,0,0,0,0,0,0,No,13,6,2,12,33
10102,59,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Widow,79946.0,>70K,0,0,19,395,183,565,166,141,28,1478,0,0,0,0,0,0,No,1,5,11,5,22
4697,76,Elderly/Lansia (60+),Master,Divorced,35416.0,<50K,0,0,62,248,3,81,4,3,51,390,0,0,0,0,0,0,No,3,7,1,5,16
9262,41,Adult/Dewasa (29-44),Master,Together,32414.0,<50K,0,0,11,20,6,5,0,9,12,52,0,0,1,0,0,0,Yes,1,1,0,3,5
7254,56,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,38361.0,<50K,1,0,74,39,0,56,20,8,14,137,0,0,0,0,0,0,No,3,3,1,3,10
4543,45,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,82497.0,>70K,0,0,32,777,129,573,216,21,203,1919,0,0,0,0,1,0,Yes,1,2,7,9,19
4927,54,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,16626.0,<50K,2,0,76,8,3,22,21,1,13,68,0,0,0,0,0,0,No,3,3,0,3,9
10451,60,Elderly/Lansia (60+),Bachelor/Diploma,Together,29672.0,<50K,1,1,6,9,1,3,0,4,8,25,0,0,0,0,0,0,No,1,0,0,3,4
2926,73,Elderly/Lansia (60+),Master,Together,55951.0,50K-70K,0,1,62,1241,0,80,0,13,40,1374,0,1,0,1,0,0,Yes,3,3,6,11,23
2874,37,Adult/Dewasa (29-44),Master,Divorced,35388.0,<50K,1,0,20,6,4,7,4,3,8,32,0,0,0,0,0,0,No,1,1,0,3,5
9738,39,Adult/Dewasa (29-44),Master,Together,42386.0,<50K,1,0,43,65,4,16,0,4,11,100,0,0,0,0,0,0,No,1,3,0,3,7
7119,43,Adult/Dewasa (29-44),Bachelor/Diploma,Single,68627.0,50K-70K,0,0,45,395,15,263,60,54,38,825,0,0,0,0,0,0,No,1,2,3,6,12
3924,60,Elderly/Lansia (60+),PhD,Divorced,57912.0,50K-70K,0,1,34,801,0,80,0,0,35,916,0,0,0,1,0,0,Yes,5,8,3,12,28
5827,67,Elderly/Lansia (60+),Bachelor/Diploma,Divorced,35246.0,<50K,1,1,53,36,0,12,2,2,10,62,0,0,0,0,0,0,No,4,3,1,3,11
5596,69,Elderly/Lansia (60+),Master,Together,58821.0,50K-70K,0,1,44,513,14,154,19,0,28,728,0,0,0,0,0,0,No,1,9,2,9,21
10812,47,Middle-age/Paruh baya (45-59),PhD,Married,46377.0,<50K,1,0,89,37,0,46,4,3,0,90,0,0,0,0,0,0,No,1,2,1,3,7
1717,37,Adult/Dewasa (29-44),Bachelor/Diploma,Single with Child,39747.0,<50K,1,0,43,80,15,93,20,13,52,273,0,0,0,0,0,0,No,3,5,1,4,13
9491,41,Adult/Dewasa (29-44),Bachelor/Diploma,Together,23976.0,<50K,1,0,68,14,1,21,2,3,25,66,0,0,0,0,0,0,No,3,3,1,3,10
9274,64,Elderly/Lansia (60+),Master,Married,80950.0,>70K,0,0,44,525,147,112,219,147,63,1213,1,0,0,0,0,0,Yes,1,6,7,9,23
6609,59,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Widow,27038.0,<50K,0,0,64,1,26,25,17,23,15,107,0,0,0,0,0,1,Yes,1,3,0,3,7
6963,78,Elderly/Lansia (60+),Bachelor/Diploma,Single,77457.0,>70K,0,0,85,675,11,400,15,45,11,1157,0,0,0,0,1,0,Yes,1,2,5,10,18
4440,61,Elderly/Lansia (60+),Master,Married,64100.0,50K-70K,0,1,93,509,0,27,0,0,10,546,0,0,0,1,0,0,Yes,1,8,3,6,18
1379,33,Adult/Dewasa (29-44),Master,Together,42670.0,<50K,0,0,12,154,2,46,20,4,15,241,0,0,0,0,0,0,No,1,4,2,4,11
10032,49,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Divorced,12571.0,<50K,1,0,86,3,5,14,2,12,17,53,0,0,0,0,0,0,No,4,3,1,3,11
2826,58,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,22574.0,<50K,2,1,28,25,0,8,2,0,2,37,0,0,0,0,0,0,No,2,2,0,3,7
2437,36,Adult/Dewasa (29-44),Bachelor/Diploma,Married,51983.0,50K-70K,0,0,69,861,138,461,60,30,61,1611,1,0,0,1,0,0,Yes,1,6,5,12,24
6320,49,Middle-age/Paruh baya (45-59),Master,Single,70893.0,>70K,0,0,42,768,44,561,77,44,14,1508,0,0,0,0,0,0,No,1,6,6,10,23
3050,59,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,54198.0,50K-70K,1,1,13,185,0,28,3,2,17,235,0,0,0,0,0,0,No,6,3,1,6,16
231,69,Elderly/Lansia (60+),Master,Together,28839.0,<50K,1,1,86,24,0,7,0,0,1,32,0,0,0,0,0,0,No,2,2,0,3,7
2392,53,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,40321.0,<50K,1,1,59,44,4,21,6,0,27,102,0,0,0,0,0,0,No,2,3,0,3,8
9478,40,Adult/Dewasa (29-44),Bachelor/Diploma,Single with Child,66503.0,50K-70K,1,0,30,91,64,128,65,3,50,401,0,0,0,0,0,0,No,2,4,3,6,15
113,74,Elderly/Lansia (60+),Bachelor/Diploma,Married,30833.0,<50K,1,1,33,11,0,7,3,1,6,28,0,0,0,0,0,0,No,2,1,0,3,6
2863,55,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Single with Child,51983.0,50K-70K,1,2,67,738,20,172,52,50,20,1052,1,0,0,1,0,0,Yes,6,2,3,10,21
1802,54,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,64795.0,50K-70K,0,1,23,412,5,119,38,29,77,680,0,0,0,0,0,0,No,3,3,3,12,21
520,51,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,34421.0,<50K,1,0,81,3,3,7,6,2,9,30,0,0,0,0,0,0,No,1,1,0,2,4
